Unique ID,Site Name,Online Year,Turbine Manufacturer,Turbine Model,Tower Type,Turbine MW,Total Height,Tower/Hub Height,Blade Length,Rotor Diameter,Rotor Swept Area,Latitude-Decimal Degrees,Longitude-Decimal Degrees,State,County,Attribute Confidence,Location Confidence,WENDI Site Name,EIA Site Name,FAA-JDATE,FAA-AGL,FAA-ORS,Image Source Name,Image Source Year,Comments
32156,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4811,-100.6608,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017318,Bing Maps Aerial,unknown,AGL and total height do not match
32162,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4819,-100.6764,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017255,Bing Maps Aerial,unknown,AGL and total height do not match
32164,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4821,-100.7013,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017242,Bing Maps Aerial,unknown,AGL and total height do not match
32165,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4824,-100.6636,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017317,Bing Maps Aerial,unknown,AGL and total height do not match
32172,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4835,-100.704,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017241,Bing Maps Aerial,unknown,AGL and total height do not match
32175,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4838,-100.6663,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017316,Bing Maps Aerial,unknown,AGL and total height do not match
32184,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4851,-100.6691,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017315,Bing Maps Aerial,unknown,AGL and total height do not match
32187,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4859,-100.7139,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017234,Bing Maps Aerial,unknown,AGL and total height do not match
32190,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4864,-100.6719,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017254,Bing Maps Aerial,unknown,AGL and total height do not match
32192,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4867,-100.7161,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017233,Bing Maps Aerial,unknown,AGL and total height do not match
32197,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4879,-100.6744,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017253,Bing Maps Aerial,unknown,AGL and total height do not match
32198,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.488,-100.7213,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017232,Bing Maps Aerial,unknown,AGL and total height do not match
32199,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4881,-100.6909,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017240,Bing Maps Aerial,unknown,AGL and total height do not match
32201,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4883,-100.7001,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021353,Bing Maps Aerial,unknown,AGL and total height do not match
32202,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4885,-100.6605,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017314,Bing Maps Aerial,unknown,AGL and total height do not match
32203,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4885,-100.6938,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017239,Bing Maps Aerial,unknown,AGL and total height do not match
32205,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4887,-100.6968,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017238,Bing Maps Aerial,unknown,AGL and total height do not match
32208,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4892,-100.7029,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017237,Bing Maps Aerial,unknown,AGL and total height do not match
32209,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4892,-100.6772,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017252,Bing Maps Aerial,unknown,AGL and total height do not match
32211,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4894,-100.6635,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017313,Bing Maps Aerial,unknown,AGL and total height do not match
32212,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4895,-100.7253,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017129,Bing Maps Aerial,unknown,AGL and total height do not match
32216,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4903,-100.7084,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017235,Bing Maps Aerial,unknown,AGL and total height do not match
32217,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4904,-100.7059,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023096,Bing Maps Aerial,unknown,AGL and total height do not match
32218,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4905,-100.68,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007273,104,48-017251,Bing Maps Aerial,unknown,AGL and total height do not match
32219,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.491,-100.7279,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021354,Bing Maps Aerial,unknown,AGL and total height do not match
32220,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4911,-100.666,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017310,Bing Maps Aerial,unknown,AGL and total height do not match
32224,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4916,-100.713,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017231,Bing Maps Aerial,unknown,AGL and total height do not match
32225,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4922,-100.6681,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023095,Bing Maps Aerial,unknown,AGL and total height do not match
32227,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4929,-100.7157,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021352,Bing Maps Aerial,unknown,AGL and total height do not match
32231,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4939,-100.6714,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017306,Bing Maps Aerial,unknown,AGL and total height do not match
32232,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4942,-100.7185,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017228,Bing Maps Aerial,unknown,AGL and total height do not match
32237,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4952,-100.6742,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021349,Bing Maps Aerial,unknown,AGL and total height do not match
32239,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4955,-100.7213,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017227,Bing Maps Aerial,unknown,AGL and total height do not match
32241,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.496,-100.6893,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017226,Bing Maps Aerial,unknown,AGL and total height do not match
32245,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4963,-100.6763,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021348,Bing Maps Aerial,unknown,AGL and total height do not match
32246,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4967,-100.7242,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017191,Bing Maps Aerial,unknown,AGL and total height do not match
32249,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.497,-100.7057,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017192,Bing Maps Aerial,unknown,AGL and total height do not match
32252,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4973,-100.6922,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007252,104,48-017183,Bing Maps Aerial,unknown,AGL and total height do not match
32255,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4978,-100.7087,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023097,Bing Maps Aerial,unknown,AGL and total height do not match
32259,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4984,-100.678,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017180,Bing Maps Aerial,unknown,AGL and total height do not match
32260,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4985,-100.6946,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017225,Bing Maps Aerial,unknown,AGL and total height do not match
32261,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4986,-100.7275,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017130,Bing Maps Aerial,unknown,AGL and total height do not match
32263,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4992,-100.7114,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017131,Bing Maps Aerial,unknown,AGL and total height do not match
32266,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4997,-100.6804,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017186,Bing Maps Aerial,unknown,AGL and total height do not match
32267,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4999,-100.6973,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021350,Bing Maps Aerial,unknown,AGL and total height do not match
32269,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5002,-100.7144,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017132,Bing Maps Aerial,unknown,AGL and total height do not match
32273,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5012,-100.6835,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017185,Bing Maps Aerial,unknown,AGL and total height do not match
32275,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5017,-100.7298,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017140,Bing Maps Aerial,unknown,AGL and total height do not match
32277,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5018,-100.717,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017133,Bing Maps Aerial,unknown,AGL and total height do not match
32278,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5024,-100.733,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017141,Bing Maps Aerial,unknown,AGL and total height do not match
32280,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5025,-100.6863,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007252,104,48-017178,Bing Maps Aerial,unknown,AGL and total height do not match
32281,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5026,-100.7029,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017189,Bing Maps Aerial,unknown,AGL and total height do not match
32282,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5027,-100.7364,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017030,Bing Maps Aerial,unknown,AGL and total height do not match
32286,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5032,-100.7197,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017134,Bing Maps Aerial,unknown,AGL and total height do not match
32288,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5038,-100.6889,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007252,104,48-017182,Bing Maps Aerial,unknown,AGL and total height do not match
32289,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5039,-100.7056,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017188,Bing Maps Aerial,unknown,AGL and total height do not match
32291,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5041,-100.7392,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017142,Bing Maps Aerial,unknown,AGL and total height do not match
32294,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5048,-100.7229,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017135,Bing Maps Aerial,unknown,AGL and total height do not match
32297,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5052,-100.6918,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017193,Bing Maps Aerial,unknown,AGL and total height do not match
32298,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5052,-100.7421,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2011063,104,48-017143,Bing Maps Aerial,unknown,AGL and total height do not match
32299,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5053,-100.7084,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017187,Bing Maps Aerial,unknown,AGL and total height do not match
32305,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.506,-100.7258,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017136,Bing Maps Aerial,unknown,AGL and total height do not match
32307,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.507,-100.7111,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017145,Bing Maps Aerial,unknown,AGL and total height do not match
32310,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5081,-100.7141,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017146,Bing Maps Aerial,unknown,AGL and total height do not match
32313,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5094,-100.7169,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017147,Bing Maps Aerial,unknown,AGL and total height do not match
32315,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5099,-100.7019,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017018,Bing Maps Aerial,unknown,AGL and total height do not match
32316,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.51,-100.7318,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017144,Bing Maps Aerial,unknown,AGL and total height do not match
32319,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5108,-100.7197,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017148,Bing Maps Aerial,unknown,AGL and total height do not match
32321,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5109,-100.7046,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017137,Bing Maps Aerial,unknown,AGL and total height do not match
32323,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5111,-100.7336,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017031,Bing Maps Aerial,unknown,AGL and total height do not match
32325,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5121,-100.7071,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017019,Bing Maps Aerial,unknown,AGL and total height do not match
32326,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5121,-100.7225,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017015,Bing Maps Aerial,unknown,AGL and total height do not match
32331,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5133,-100.7096,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017020,Bing Maps Aerial,unknown,AGL and total height do not match
32333,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5133,-100.7253,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017016,Bing Maps Aerial,unknown,AGL and total height do not match
32336,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5145,-100.7121,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017021,Bing Maps Aerial,unknown,AGL and total height do not match
32337,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5147,-100.7281,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017017,Bing Maps Aerial,unknown,AGL and total height do not match
32344,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5157,-100.7146,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017022,Bing Maps Aerial,unknown,AGL and total height do not match
32350,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5169,-100.7171,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017023,Bing Maps Aerial,unknown,AGL and total height do not match
32354,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5182,-100.7196,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017024,Bing Maps Aerial,unknown,AGL and total height do not match
32361,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5199,-100.7232,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017025,Bing Maps Aerial,unknown,AGL and total height do not match
32366,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5213,-100.7259,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017026,Bing Maps Aerial,unknown,AGL and total height do not match
32369,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5226,-100.7287,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017027,Bing Maps Aerial,unknown,AGL and total height do not match
32377,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5252,-100.7315,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017138,Bing Maps Aerial,unknown,AGL and total height do not match
32384,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5268,-100.7219,TX,Scurry,2,2,Champion (Roscoe II),unknown,2007210,104,48-017028,Bing Maps Aerial,unknown,AGL and total height do not match
32391,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5283,-100.7241,TX,Scurry,2,2,Champion (Roscoe II),unknown,2007238,104,48-017139,Bing Maps Aerial,unknown,AGL and total height do not match
32395,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5298,-100.7263,TX,Scurry,2,2,Champion (Roscoe II),unknown,2007210,104,48-017029,Bing Maps Aerial,unknown,AGL and total height do not match
32403,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5313,-100.7285,TX,Scurry,2,2,Champion (Roscoe II),unknown,2007238,104,48-017149,Bing Maps Aerial,unknown,AGL and total height do not match
31719,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3773,-100.6272,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012096,130,48-020070,Bing Maps Aerial,unknown,AGL and total height do not match
31720,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3778,-100.6303,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020069,Bing Maps Aerial,unknown,AGL and total height do not match
31723,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3797,-100.6319,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020068,Bing Maps Aerial,unknown,AGL and total height do not match
31724,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3808,-100.6071,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020065,Bing Maps Aerial,unknown,AGL and total height do not match
31725,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3808,-100.6103,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020064,Bing Maps Aerial,unknown,AGL and total height do not match
31726,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3811,-100.6342,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020067,Bing Maps Aerial,unknown,AGL and total height do not match
31727,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3827,-100.6399,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020066,Bing Maps Aerial,unknown,AGL and total height do not match
31733,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3835,-100.6118,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020063,Bing Maps Aerial,unknown,AGL and total height do not match
31734,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3849,-100.6148,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020062,Bing Maps Aerial,unknown,AGL and total height do not match
31735,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3861,-100.6172,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-020061,Bing Maps Aerial,unknown,AGL and total height do not match
31736,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3864,-100.6419,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012090,130,48-020072,Bing Maps Aerial,unknown,AGL and total height do not match
31737,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3871,-100.5944,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012107,130,48-017298,Bing Maps Aerial,unknown,AGL and total height do not match
31738,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3874,-100.6193,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012097,130,48-017312,Bing Maps Aerial,unknown,AGL and total height do not match
31739,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.3882,-100.6441,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012096,130,48-020071,Bing Maps Aerial,unknown,AGL and total height do not match
31740,Roscoe Wind Farm 2 (Champion),2008,Siemens,SWT2.3_93,monopole,2.3,126.5,80,45,93,6792.9,32.389,-100.6472,TX,Nolan,2,2,Champion (Roscoe II),unknown,2012086,130,48-020074,Bing Maps Aerial,unknown,AGL and total height do not match
